"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w968356_cj",5,"Highlight vs normal A","ALLOW","TUCK","Study1","U","JOL",12014,67,2108,"continue",16.666666666667,0
"w968356_cj",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",1544,4,2963,"land",20,0
"w968356_cj",5,"Highlight vs normal A","ART","LION","Study1","U","JOL_H",10750,35,2527,"piece",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL_H",1853,98,3991,"clog",20,0
"w968356_cj",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",1530,87,6234,"back",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",2883,56,6937,"game ",40,0
"w968356_cj",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",2259,7,2406,"sink",20,0
"w968356_cj",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",1450,7,1960,"end",100,100
"w968356_cj",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL",995,23,24503,"sweet",0,0
"w968356_cj",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",1660,65,2365,"smoke",0,0
"w968356_cj",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",1090,30,1568,"water",100,100
"w968356_cj",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",3407,87,2079,"removal",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",1949,98,1962,"coin",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",996,88,4381,"make",40,0
"w968356_cj",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",2222,98,2027,"step",0,0
"w968356_cj",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",7041,98,3421,"laundry",30.769230769231,0
"w968356_cj",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL",1103,77,2024,"score",44.444444444444,0
"w968356_cj",5,"Highlight vs normal A","DARK","CAVE","Study1","B","JOL",2111,87,2176,"bright",0,0
"w968356_cj",5,"Highlight vs normal A","DEATH","BUSINESS","Study1","U","JOL",1194,67,2185,"alive",30.769230769231,0
"w968356_cj",5,"Highlight vs normal A","DEBATE","SIGHT","Study1","U","JOL_H",2836,65,5672,"ponder",0,0
"w968356_cj",5,"Highlight vs normal A","DELINQUENT","BAD","Study1","F","JOL_H",1570,98,3044,"juvenile ",0,0
"w968356_cj",5,"Highlight vs normal A","DIETARY","SACKING","Study1","U","JOL",2889,98,7264,"plan",36.363636363636,0
"w968356_cj",5,"Highlight vs normal A","DIGESTION","STOMACH","Study1","F","JOL_H",12602,67,2501,"poop",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","DISCOVER","FLOOR","Study1","U","JOL",1616,6,1646,"find",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","DISCUSSION","TALK","Study1","F","JOL",1601,100,4128,"board",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","DRINK","SIP","Study1","B","JOL",932,34,4111,"beverage",0,0
"w968356_cj",5,"Highlight vs normal A","DUE","ASSIGNMENT","Study1","S","JOL_H",1221,8,3675,"assignment",100,100
"w968356_cj",5,"Highlight vs normal A","DUMP","WASTE","Study1","S","JOL_H",71,NA,2272,"truck",20,0
"w968356_cj",5,"Highlight vs normal A","EDITOR","NEWS","Study1","F","JOL_H",1737,6,2286,"writer",20,0
"w968356_cj",5,"Highlight vs normal A","FIRE","BLAZE","Study1","B","JOL",6877,7,2090,"house",20,0
"w968356_cj",5,"Highlight vs normal A","FIX","HAND","Study1","U","JOL_H",1323,23,1765,"broke",0,0
"w968356_cj",5,"Highlight vs normal A","FULL","ENOUGH","Study1","B","JOL_H",1380,98,3692,"empty",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","GEOLOGY","ROCK","Study1","F","JOL_H",1737,66,4241,"rock",100,100
"w968356_cj",5,"Highlight vs normal A","GREAT","FANTASTIC","Study1","B","JOL_H",2944,45,14319,"rumor",0,0
"w968356_cj",5,"Highlight vs normal A","GRILL","BAR","Study1","S","JOL",2069,7,1882,"mate",28.571428571429,0
"w968356_cj",5,"Highlight vs normal A","HAPPY","CAR","Study1","U","JOL",2068,88,18408,"sad",33.333333333333,0
"w968356_cj",5,"Highlight vs normal A","HEIGHT","GROWTH","Study1","B","JOL",2479,78,1519,"weight",33.333333333333,0
"w968356_cj",5,"Highlight vs normal A","HERD","COW","Study1","F","JOL",3674,87,1430,"cow",100,100
"w968356_cj",5,"Highlight vs normal A","HIDE","SICK","Study1","U","JOL_H",1848,76,1678,"seek",50,0
"w968356_cj",5,"Highlight vs normal A","HONEY","BEE","Study1","S","JOL_H",1760,43,2127,"badger",44.444444444444,0
"w968356_cj",5,"Highlight vs normal A","HORNET","STING","Study1","F","JOL",2901,76,28970,"bee",0,0
"w968356_cj",5,"Highlight vs normal A","HOT","CHILI","Study1","B","JOL_H",1352,98,8473,"cold",44.444444444444,0
"w968356_cj",5,"Highlight vs normal A","HUNGER","FAMINE","Study1","B","JOL",25813,45,2418,"eat",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","HYGIENE","CLEAN","Study1","F","JOL",1490,86,2859,"bath",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","KEY","LATCH","Study1","B","JOL",1390,98,3270,"lock",44.444444444444,0
"w968356_cj",5,"Highlight vs normal A","KIDNEY","LIVER","Study1","S","JOL_H",8657,67,2923,"stone",20,0
"w968356_cj",5,"Highlight vs normal A","KING","VASE","Study1","U","JOL_H",3906,95,1540,"wueen",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","LAW","ATTORNEY","Study1","B","JOL_H",21126,67,3182,"school",14.285714285714,0
"w968356_cj",5,"Highlight vs normal A","LETTUCE","SALAD","Study1","S","JOL_H",1433,23,1848,"salad",100,100
"w968356_cj",5,"Highlight vs normal A","LIFT","WOMAN","Study1","U","JOL_H",5618,87,1732,"ride",0,0
"w968356_cj",5,"Highlight vs normal A","LOCATION","SITE","Study1","S","JOL_H",1069,98,2896,"direction",30.769230769231,0
"w968356_cj",5,"Highlight vs normal A","MACHINE","POSITION","Study1","U","JOL",1085,98,1798,"water",15.384615384615,0
"w968356_cj",5,"Highlight vs normal A","MATH","DIVISION","Study1","B","JOL_H",3244,97,5061,"science",40,0
"w968356_cj",5,"Highlight vs normal A","MEANING","DEFINITION","Study1","S","JOL_H",5074,87,3155,"beautiful",31.578947368421,0
"w968356_cj",5,"Highlight vs normal A","NUMBER","AMOUNT","Study1","S","JOL_H",1564,76,2249,"time",20,0
"w968356_cj",5,"Highlight vs normal A","ORCHID","FLOWER","Study1","F","JOL",1458,78,2358,"flower",100,100
"w968356_cj",5,"Highlight vs normal A","PARK","HUNGRY","Study1","U","JOL_H",1832,44,2039,"hungry ",100,100
"w968356_cj",5,"Highlight vs normal A","PAST","FUTURE","Study1","S","JOL_H",1492,99,1888,"present",30.769230769231,0
"w968356_cj",5,"Highlight vs normal A","PAW","DOG","Study1","F","JOL",1287,7,5118,"pup",0,0
"w968356_cj",5,"Highlight vs normal A","PLANE","PILOT","Study1","B","JOL",1434,88,2150,"pilot",100,100
"w968356_cj",5,"Highlight vs normal A","POP","SODA","Study1","S","JOL",12519,78,2304,"socket",40,0
"w968356_cj",5,"Highlight vs normal A","PUSHER","CLUTTER","Study1","U","JOL_H",1412,87,3004,"",0,0
"w968356_cj",5,"Highlight vs normal A","REVOLUTION","WAR","Study1","F","JOL",1922,7,3365,"war",100,100
"w968356_cj",5,"Highlight vs normal A","ROOT","PLANT","Study1","F","JOL",1591,22,1646,"plant",100,100
"w968356_cj",5,"Highlight vs normal A","SENTENCE","WORD","Study1","B","JOL_H",2055,10,2902,"phrase ",20,0
"w968356_cj",5,"Highlight vs normal A","SHOE","FOOT","Study1","S","JOL_H",5502,67,1665,"game",0,0
"w968356_cj",5,"Highlight vs normal A","SLEEP","DROWSY","Study1","B","JOL",1296,9,2459,"wake",20,0
"w968356_cj",5,"Highlight vs normal A","SMELL","STENCH","Study1","B","JOL",1672,4,2063,"sene",60,0
"w968356_cj",5,"Highlight vs normal A","SOON","BELT","Study1","U","JOL_H",1021,54,2383,"enough",20,0
"w968356_cj",5,"Highlight vs normal A","STRONG","ACCIDENT","Study1","U","JOL",4742,45,2758,"weak",16.666666666667,0
"w968356_cj",5,"Highlight vs normal A","SUGAR","RIDDLE","Study1","U","JOL",3559,65,2339,"sour",20,0
"w968356_cj",5,"Highlight vs normal A","SWAN","BIRD","Study1","F","JOL_H",2039,34,2305,"bird",100,100
"w968356_cj",5,"Highlight vs normal A","TAKE","SEIZE","Study1","B","JOL",1039,67,1461,"gie",50,0
"w968356_cj",5,"Highlight vs normal A","TRIAL","JURY","Study1","S","JOL_H",1691,98,2496,"court",44.444444444444,0
"w968356_cj",5,"Highlight vs normal A","TUNA","FISH","Study1","F","JOL_H",1358,0,1363,"fisah",88.888888888889,100
"w968356_cj",5,"Highlight vs normal A","VALLEY","ADD","Study1","U","JOL_H",1133,55,2320,"mountain",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","WAGE","MONEY","Study1","F","JOL_H",2756,98,3663,"salary",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","WAY","OUT","Study1","F","JOL",1029,34,1898,"find",0,0
"w968356_cj",5,"Highlight vs normal A","WINE","CHEESE","Study1","S","JOL_H",1148,9,1972,"drink",0,0
"w968356_cj",5,"Highlight vs normal A","WORK","CHORE","Study1","B","JOL",1776,98,1415,"place",40,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","ALLOW","TUCK","Study1","U","JOL_H",4475,31,1941,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","ARCHITECTURE","DESIGN","Study1","S","JOL_H",6467,39,6934,"art",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","ART","LION","Study1","U","JOL",6730,21,17532,"work",25,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","ARTERY","BRONZE","Study1","U","JOL_H",5814,49,5730,"boat",40,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BABY","CHILD","Study1","S","JOL_H",3163,99,4255,"child",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BALL","RACKET","Study1","B","JOL",4295,55,8768,"catcher",30.769230769231,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BATHROOM","TOILET","Study1","S","JOL",3158,99,4030,"toilet",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BEGIN","END","Study1","S","JOL_H",4042,67,3457,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BITTER","COLD","Study1","F","JOL",5726,79,8608,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BLOW","WIND","Study1","S","JOL",3740,67,5880,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BRIDGE","WATER","Study1","F","JOL_H",4748,34,3921,"water",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","BUG","WASP","Study1","B","JOL_H",6116,89,4258,"bee",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","CASH","WOULD","Study1","U","JOL",6782,16,5305,"would",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","CHISEL","HAMMER","Study1","F","JOL",4984,50,4079,"hammer",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","CIRCLE","ROUND","Study1","S","JOL",5617,18,3953,"round",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","CLOTHES","ATTIRE","Study1","B","JOL",5591,10,6421,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","CREDIT","CARD","Study1","F","JOL",3539,99,4129,"money",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DARK","CAVE","Study1","B","JOL",6466,15,6667,"light",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DEATH","BUSINESS","Study1","U","JOL",7388,21,6002,"alive ",30.769230769231,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DEBATE","SIGHT","Study1","U","JOL_H",7634,18,9750,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DELINQUENT","BAD","Study1","F","JOL_H",3952,89,4777,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DIETARY","SACKING","Study1","U","JOL_H",4520,21,5308,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DIGESTION","STOMACH","Study1","F","JOL",5601,87,5198,"stomach",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DISCOVER","FLOOR","Study1","U","JOL",5908,42,4693,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DISCUSSION","TALK","Study1","F","JOL",4403,88,4862,"talk",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DRINK","SIP","Study1","B","JOL_H",4174,75,13411,"thirsty",20,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DUE","ASSIGNMENT","Study1","S","JOL_H",6097,5,3462,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","DUMP","WASTE","Study1","S","JOL",4166,36,4888,"ground",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","EDITOR","NEWS","Study1","F","JOL",4331,88,11599,"paper",22.222222222222,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","FIRE","BLAZE","Study1","B","JOL_H",3914,62,5728,"blaze",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","FIX","HAND","Study1","U","JOL_H",4082,47,5349,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","FULL","ENOUGH","Study1","B","JOL",4961,41,4255,"empty",18.181818181818,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","GEOLOGY","ROCK","Study1","F","JOL_H",4272,72,5892,"dig",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","GREAT","FANTASTIC","Study1","B","JOL_H",4056,77,5379,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","GRILL","BAR","Study1","S","JOL",4256,88,2656,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HAPPY","CAR","Study1","U","JOL_H",8740,74,4617,"car",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HEIGHT","GROWTH","Study1","B","JOL",3738,46,14719,"length",50,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HERD","COW","Study1","F","JOL_H",4071,79,4114,"cow",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HIDE","SICK","Study1","U","JOL",2678,99,3908,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HONEY","BEE","Study1","S","JOL_H",3762,99,3509,"bee",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HORNET","STING","Study1","F","JOL",4824,57,11353,"sting",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HOT","CHILI","Study1","B","JOL",4765,78,4021,"cold",44.444444444444,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HUNGER","FAMINE","Study1","B","JOL_H",5322,43,11265,"dietary",30.769230769231,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","HYGIENE","CLEAN","Study1","F","JOL_H",6539,84,9182,"chore",40,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","KEY","LATCH","Study1","B","JOL",4493,87,10300,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","KIDNEY","LIVER","Study1","S","JOL",4633,34,9020,"heart",40,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","KING","VASE","Study1","U","JOL",4353,41,5039,"queen",22.222222222222,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","LAW","ATTORNEY","Study1","B","JOL",4812,89,15044,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","LETTUCE","SALAD","Study1","S","JOL",6716,33,6762,"salad",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","LIFT","WOMAN","Study1","U","JOL",6001,96,5186,"stairs",18.181818181818,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","LOCATION","SITE","Study1","S","JOL_H",7089,32,2884,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","MACHINE","POSITION","Study1","U","JOL",8608,42,3505,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","MATH","DIVISION","Study1","B","JOL",6345,79,6703,"division",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","MEANING","DEFINITION","Study1","S","JOL",3436,3,4339,"word",14.285714285714,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","NUMBER","AMOUNT","Study1","S","JOL",4922,54,4894,"bond",40,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","ORCHID","FLOWER","Study1","F","JOL_H",3748,88,3751,"flower",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","PARK","HUNGRY","Study1","U","JOL",4905,45,3053,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","PAST","FUTURE","Study1","S","JOL_H",3575,42,4375,"present",30.769230769231,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","PAW","DOG","Study1","F","JOL_H",4085,99,5114,"dog",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","PLANE","PILOT","Study1","B","JOL_H",5461,45,11331,"pilot",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","POP","SODA","Study1","S","JOL_H",9718,65,9118,"star",50,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","PUSHER","CLUTTER","Study1","U","JOL_H",6897,31,3974,"pen",20,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","REVOLUTION","WAR","Study1","F","JOL_H",4642,87,4665,"war",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","ROOT","PLANT","Study1","F","JOL",4930,40,3879,"plant",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SENTENCE","WORD","Study1","B","JOL",7095,66,11018,"word",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SHOE","FOOT","Study1","S","JOL_H",4759,89,4372,"lace",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SLEEP","DROWSY","Study1","B","JOL_H",5097,89,4994,"awake",18.181818181818,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SMELL","STENCH","Study1","B","JOL_H",5313,38,11599,"fragrance",26.666666666667,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SOON","BELT","Study1","U","JOL_H",4872,32,6166,"gone",25,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","STRONG","ACCIDENT","Study1","U","JOL",5997,47,3873,"weak",16.666666666667,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SUGAR","RIDDLE","Study1","U","JOL_H",4146,11,6745,"spice",36.363636363636,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","SWAN","BIRD","Study1","F","JOL_H",4921,71,11598,"geece",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","TAKE","SEIZE","Study1","B","JOL_H",3939,12,4132,"away",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","TRIAL","JURY","Study1","S","JOL_H",6933,29,5701,"law",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","TUNA","FISH","Study1","F","JOL_H",4970,87,12995,"salad",22.222222222222,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","VALLEY","ADD","Study1","U","JOL_H",3873,5,3761,"hill",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","WAGE","MONEY","Study1","F","JOL",3278,88,14196,"",0,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","WAY","OUT","Study1","F","JOL",4477,89,7574,"up",40,0
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","WINE","CHEESE","Study1","S","JOL_H",5971,66,3845,"cheese",100,100
"5ea4409abe6bbd2724455893",6,"Highlight vs normal B","WORK","CHORE","Study1","B","JOL",4277,87,9907,"",0,0
"5ed5230c05bbbb07f62be62b",7,"Highlight vs normal C","ACCIDENT","STRONG","Study1","U","JOL_H",2444,3,2007,"car",22.222222222222,0
"5ed5230c05bbbb07f62be62b",7,"Highlight vs normal C","ADD","VALLEY","Study1","U","JOL_H",1601,20,3049,"subtract",14.285714285714,0
"5ed5230c05bbbb07f62be62b",7,"Highlight vs normal C","AMOUNT","NUMBER","Study1","S","JOL_H",2125,70,2556,"money",36.363636363636,0
"5ed5230c05bbbb07f62be62b",7,"Highlight vs normal C","ASSIGNMENT","DUE","Study1","S","JOL",1661,80,1403,"due",100,100
